date,timeofday,condition,rep,SoilTemp,SoilMoisture
2021-07-14,20:10,HighLight,FH4,NA,1.0
2021-07-14,20:10,HighLight,MH1,26.94,47.06
2021-07-14,20:10,HighLight,RH10,27.5,0.0
2021-07-14,20:10,HighLight,MH5,27.0,7.12
2021-07-14,20:10,HighLight,MH6,NA,8.86
2021-07-14,20:11,DARK,FD2,27.75,633.1
2021-07-14,20:11,DARK,FD6,NA,537.47
2021-07-14,20:11,DARK,RD6,NA,575.27
2021-07-14,20:11,DARK,MD1,27.69,487.83
2021-07-14,20:11,DARK,RD3,28.0,631.49
2021-07-14,20:11,DARK,RD10,NA,577.54
2021-07-14,20:11,DARK,MD6,28.0,404.14
2021-07-14,20:11,DARK,MD5,NA,619.92
2021-07-14,20:11,DARK,FD1,NA,361.65
2021-07-14,20:11,HighLight,RH2,27.31,0.14
2021-07-14,20:11,HighLight,RH5,NA,40.46
2021-07-14,20:11,HighLight,FH5,27.0,0.0
2021-07-14,20:11,HighLight,FH2,27.12,0.0
2021-07-14,20:11,HighLight,FH4,NA,1.28
2021-07-14,20:11,HighLight,MH1,26.94,45.06
2021-07-14,20:11,HighLight,RH10,27.5,0.03
2021-07-14,20:11,HighLight,MH5,27.0,7.09
2021-07-14,20:11,HighLight,MH6,NA,8.35
2021-07-14,20:12,DARK,FD2,27.75,632.58
2021-07-14,20:12,DARK,FD6,NA,537.53
2021-07-14,20:12,DARK,RD6,NA,574.57
2021-07-14,20:12,DARK,MD1,27.69,487.42
2021-07-14,20:12,DARK,RD3,28.0,631.25
2021-07-14,20:12,DARK,RD10,NA,578.12
2021-07-14,20:12,DARK,MD6,28.0,403.67
2021-07-14,20:12,DARK,MD5,NA,619.98
2021-07-14,20:12,DARK,FD1,NA,361.52
2021-07-14,20:12,HighLight,RH2,27.31,0.02
2021-07-14,20:12,HighLight,RH5,NA,45.06
2021-07-14,20:12,HighLight,FH5,27.0,0.0
2021-07-14,20:12,HighLight,FH2,27.06,0.0
2021-07-14,20:12,HighLight,FH4,NA,1.04
2021-07-14,20:12,HighLight,MH1,26.94,46.93
2021-07-14,20:12,HighLight,RH10,27.5,0.0
2021-07-14,20:12,HighLight,MH5,27.0,7.2
2021-07-14,20:12,HighLight,MH6,NA,8.57
2021-07-14,20:13,DARK,FD2,27.75,632.79
2021-07-14,20:13,DARK,FD6,NA,537.97
2021-07-14,20:13,DARK,RD6,NA,574.7
2021-07-14,20:13,DARK,MD1,27.69,488.23
2021-07-14,20:13,DARK,RD3,28.0,632.03
2021-07-14,20:13,DARK,RD10,NA,578.02
2021-07-14,20:13,DARK,MD6,28.0,404.19
2021-07-14,20:13,DARK,MD5,NA,620.26
2021-07-14,20:13,DARK,FD1,NA,361.1
2021-07-14,20:13,HighLight,RH2,27.31,0.11
2021-07-14,20:13,HighLight,RH5,NA,39.18
2021-07-14,20:13,HighLight,FH5,27.0,0.0
2021-07-14,20:13,HighLight,FH2,27.12,0.0
2021-07-14,20:13,HighLight,FH4,NA,1.5
2021-07-14,20:13,HighLight,MH1,26.94,46.58
2021-07-14,20:13,HighLight,RH10,27.5,0.0
2021-07-14,20:13,HighLight,MH5,27.0,7.22
2021-07-14,20:13,HighLight,MH6,NA,8.15
2021-07-14,20:14,DARK,FD2,27.75,631.32
2021-07-14,20:14,DARK,FD6,NA,536.23
2021-07-14,20:14,DARK,RD6,NA,573.04
2021-07-14,20:14,DARK,MD1,27.69,486.74
2021-07-14,20:14,DARK,RD3,28.0,630.04
2021-07-14,20:14,DARK,RD10,NA,576.8
2021-07-14,20:14,DARK,MD6,28.0,403.91
2021-07-14,20:14,DARK,MD5,NA,618.61
2021-07-14,20:14,DARK,FD1,NA,359.96
2021-07-14,20:14,HighLight,RH2,27.31,0.25
2021-07-14,20:14,HighLight,RH5,NA,40.22
2021-07-14,20:14,HighLight,FH5,27.0,0.0
2021-07-14,20:14,HighLight,FH2,27.12,0.0
2021-07-14,20:14,HighLight,FH4,NA,1.26
2021-07-14,20:14,HighLight,MH1,26.94,44.17
2021-07-14,20:14,HighLight,RH10,27.5,0.02
2021-07-14,20:14,HighLight,MH5,27.0,6.93
2021-07-14,20:14,HighLight,MH6,NA,8.26
2021-07-14,20:15,DARK,FD2,27.69,632.82
2021-07-14,20:15,DARK,FD6,NA,537.56
2021-07-14,20:15,DARK,RD6,NA,574.75
2021-07-14,20:15,DARK,MD1,27.69,487.54
2021-07-14,20:15,DARK,RD3,28.0,632.06
2021-07-14,20:15,DARK,RD10,NA,578.08
2021-07-14,20:15,DARK,MD6,28.0,403.49
2021-07-14,20:15,DARK,MD5,NA,619.93
2021-07-14,20:15,DARK,FD1,NA,359.99
2021-07-14,20:15,HighLight,RH2,27.31,0.0
2021-07-14,20:15,HighLight,RH5,NA,40.02
2021-07-14,20:15,HighLight,FH5,27.0,0.0
2021-07-14,20:15,HighLight,FH2,27.12,0.02
2021-07-14,20:15,HighLight,FH4,NA,0.82
2021-07-14,20:15,HighLight,MH1,26.88,46.07
2021-07-14,20:15,HighLight,RH10,27.5,0.0
2021-07-14,20:15,HighLight,MH5,27.0,6.79
2021-07-14,20:15,HighLight,MH6,NA,8.14
2021-07-14,20:16,DARK,FD2,27.75,631.07
2021-07-14,20:16,DARK,FD6,NA,536.03
2021-07-14,20:16,DARK,RD6,NA,573.12
2021-07-14,20:16,DARK,MD1,27.62,486.83
2021-07-14,20:16,DARK,RD3,28.0,630.14
2021-07-14,20:16,DARK,RD10,NA,577.38
2021-07-14,20:16,DARK,MD6,28.0,403.25
2021-07-14,20:16,DARK,MD5,NA,618.68
2021-07-14,20:16,DARK,FD1,NA,359.92
2021-07-14,20:16,HighLight,RH2,27.25,0.0
2021-07-14,20:16,HighLight,RH5,NA,41.13
2021-07-14,20:16,HighLight,FH5,27.0,0.0
2021-07-14,20:16,HighLight,FH2,27.0,0.0
2021-07-14,20:16,HighLight,FH4,NA,0.72
2021-07-14,20:16,HighLight,MH1,26.88,44.75
2021-07-14,20:16,HighLight,RH10,27.5,0.0
2021-07-14,20:16,HighLight,MH5,27.0,6.88
2021-07-14,20:16,HighLight,MH6,NA,8.15
2021-07-14,20:17,DARK,FD2,27.69,631.05
2021-07-14,20:17,DARK,FD6,NA,535.57
2021-07-14,20:17,DARK,RD6,NA,572.63
2021-07-14,20:17,DARK,MD1,27.62,486.36
2021-07-14,20:17,DARK,RD3,28.0,630.14
2021-07-14,20:17,DARK,RD10,NA,576.06
2021-07-14,20:17,DARK,MD6,28.0,401.18
2021-07-14,20:17,DARK,MD5,NA,618.16
2021-07-14,20:17,DARK,FD1,NA,358.51
2021-07-14,20:17,HighLight,RH2,27.25,0.0
2021-07-14,20:17,HighLight,RH5,NA,39.35
2021-07-14,20:17,HighLight,FH5,27.0,0.0
2021-07-14,20:17,HighLight,FH2,27.06,0.0
2021-07-14,20:17,HighLight,FH4,NA,0.87
2021-07-14,20:17,HighLight,MH1,26.88,46.33
2021-07-14,20:17,HighLight,RH10,27.5,0.0
2021-07-14,20:17,HighLight,MH5,27.0,7.04
2021-07-14,20:17,HighLight,MH6,NA,8.04
2021-07-14,20:18,DARK,FD2,27.69,633.31
2021-07-14,20:18,DARK,FD6,NA,536.72
2021-07-14,20:18,DARK,RD6,NA,576.4
2021-07-14,20:18,DARK,MD1,27.62,487.94
2021-07-14,20:18,DARK,RD3,28.0,630.68
2021-07-14,20:18,DARK,RD10,NA,577.26
2021-07-14,20:18,DARK,MD6,28.0,402.28
2021-07-14,20:18,DARK,MD5,NA,619.89
2021-07-14,20:18,DARK,FD1,NA,359.62
2021-07-14,20:18,HighLight,RH2,27.19,0.25
2021-07-14,20:18,HighLight,RH5,NA,40.6
2021-07-14,20:18,HighLight,FH5,27.0,0.0
2021-07-14,20:18,HighLight,FH2,27.06,0.01
2021-07-14,20:18,HighLight,FH4,NA,1.49
2021-07-14,20:18,HighLight,MH1,26.81,43.82
2021-07-14,20:18,HighLight,RH10,27.5,0.02
2021-07-14,20:18,HighLight,MH5,27.0,7.07
2021-07-14,20:18,HighLight,MH6,NA,7.93
2021-07-14,20:19,DARK,FD2,27.69,630.84
2021-07-14,20:19,DARK,FD6,NA,534.89
2021-07-14,20:19,DARK,RD6,NA,575.44
2021-07-14,20:19,DARK,MD1,27.62,486.18
2021-07-14,20:19,DARK,RD3,28.0,629.12
2021-07-14,20:19,DARK,RD10,NA,576.82
2021-07-14,20:19,DARK,MD6,27.5,402.12
2021-07-14,20:19,DARK,MD5,NA,618.08
2021-07-14,20:19,DARK,FD1,NA,358.16
2021-07-14,20:19,HighLight,RH2,27.12,0.01
2021-07-14,20:19,HighLight,RH5,NA,42.87
2021-07-14,20:19,HighLight,FH5,27.0,0.0
2021-07-14,20:19,HighLight,FH2,26.94,0.0
2021-07-14,20:19,HighLight,FH4,NA,0.64
2021-07-14,20:19,HighLight,MH1,26.75,45.75
2021-07-14,20:19,HighLight,RH10,27.0,0.0
2021-07-14,20:19,HighLight,MH5,27.0,7.01
2021-07-14,20:19,HighLight,MH6,NA,8.21
2021-07-14,20:20,DARK,FD2,27.62,632.84
2021-07-14,20:20,DARK,FD6,NA,536.31
2021-07-14,20:20,DARK,RD6,NA,575.82
2021-07-14,20:20,DARK,MD1,27.62,486.92
2021-07-14,20:20,DARK,RD3,28.0,630.8
2021-07-14,20:20,DARK,RD10,NA,576.91
2021-07-14,20:20,DARK,MD6,27.5,402.1
2021-07-14,20:20,DARK,MD5,NA,619.57
2021-07-14,20:20,DARK,FD1,NA,358.34
2021-07-14,20:20,HighLight,RH2,27.06,0.11
2021-07-14,20:20,HighLight,RH5,NA,39.06
2021-07-14,20:20,HighLight,FH5,27.0,0.0
2021-07-14,20:20,HighLight,FH2,26.94,0.0
2021-07-14,20:20,HighLight,FH4,NA,1.6
2021-07-14,20:20,HighLight,MH1,26.75,45.56
2021-07-14,20:20,HighLight,RH10,27.0,0.0
2021-07-14,20:20,HighLight,MH5,27.0,7.01
2021-07-14,20:20,HighLight,MH6,NA,7.94
2021-07-14,20:21,DARK,FD2,27.62,630.93
2021-07-14,20:21,DARK,FD6,NA,534.61
2021-07-14,20:21,DARK,RD6,NA,572.35
2021-07-14,20:21,DARK,MD1,27.56,485.74
2021-07-14,20:21,DARK,RD3,28.0,629.73
2021-07-14,20:21,DARK,RD10,NA,575.46
2021-07-14,20:21,DARK,MD6,27.5,401.89
2021-07-14,20:21,DARK,MD5,NA,618.13
2021-07-14,20:21,DARK,FD1,NA,356.78
2021-07-14,20:21,HighLight,RH2,27.0,0.0
2021-07-14,20:21,HighLight,RH5,NA,43.42
2021-07-14,20:21,HighLight,FH5,27.0,0.0
2021-07-14,20:21,HighLight,FH2,26.81,0.0
2021-07-14,20:21,HighLight,FH4,NA,0.8
2021-07-14,20:21,HighLight,MH1,26.62,45.55
2021-07-14,20:21,HighLight,RH10,27.0,0.0
2021-07-14,20:21,HighLight,MH5,27.0,6.89
2021-07-14,20:21,HighLight,MH6,NA,8.13
2021-07-14,20:22,DARK,FD2,27.62,631.37
2021-07-14,20:22,DARK,FD6,NA,534.75
2021-07-14,20:22,DARK,RD6,NA,572.23
2021-07-14,20:22,DARK,MD1,27.56,485.42
2021-07-14,20:22,DARK,RD3,28.0,629.48
2021-07-14,20:22,DARK,RD10,NA,575.01
2021-07-14,20:22,DARK,MD6,27.5,400.61
2021-07-14,20:22,DARK,MD5,NA,617.96
2021-07-14,20:22,DARK,FD1,NA,357.55
2021-07-14,20:22,HighLight,RH2,26.81,0.18
2021-07-14,20:22,HighLight,RH5,NA,39.67
2021-07-14,20:22,HighLight,FH5,27.0,0.0
2021-07-14,20:22,HighLight,FH2,26.69,0.0
2021-07-14,20:22,HighLight,FH4,NA,1.37
2021-07-14,20:22,HighLight,MH1,26.56,42.77
2021-07-14,20:22,HighLight,RH10,27.0,0.01
2021-07-14,20:22,HighLight,MH5,27.0,6.93
2021-07-14,20:22,HighLight,MH6,NA,7.88
2021-07-14,20:23,DARK,FD2,27.62,630.33
2021-07-14,20:23,DARK,FD6,NA,534.1
2021-07-14,20:23,DARK,RD6,NA,571.71
2021-07-14,20:23,DARK,MD1,27.56,484.6
2021-07-14,20:23,DARK,RD3,28.0,629.56
2021-07-14,20:23,DARK,RD10,NA,574.86
2021-07-14,20:23,DARK,MD6,27.5,400.04
2021-07-14,20:23,DARK,MD5,NA,617.71
2021-07-14,20:23,DARK,FD1,NA,356.86
2021-07-14,20:23,HighLight,RH2,26.75,0.11
2021-07-14,20:23,HighLight,RH5,NA,39.53
2021-07-14,20:23,HighLight,FH5,26.5,0.0
2021-07-14,20:23,HighLight,FH2,26.62,0.0
2021-07-14,20:23,HighLight,FH4,NA,0.83
2021-07-14,20:23,HighLight,MH1,26.5,43.62
2021-07-14,20:23,HighLight,RH10,27.0,0.0
2021-07-14,20:23,HighLight,MH5,27.0,6.78
2021-07-14,20:23,HighLight,MH6,NA,8.17
2021-07-14,20:24,DARK,FD2,27.62,632.32
2021-07-14,20:24,DARK,FD6,NA,535.59
2021-07-14,20:24,DARK,RD6,NA,576.16
2021-07-14,20:24,DARK,MD1,27.5,486.71
2021-07-14,20:24,DARK,RD3,28.0,630.33
2021-07-14,20:24,DARK,RD10,NA,576.62
2021-07-14,20:24,DARK,MD6,27.5,401.16
2021-07-14,20:24,DARK,MD5,NA,619.6
2021-07-14,20:24,DARK,FD1,NA,356.89
2021-07-14,20:24,HighLight,RH2,26.62,0.01
2021-07-14,20:24,HighLight,RH5,NA,43.55
2021-07-14,20:24,HighLight,FH5,26.5,0.0
2021-07-14,20:24,HighLight,FH2,26.5,0.0
2021-07-14,20:24,HighLight,FH4,NA,1.02
2021-07-14,20:24,HighLight,MH1,26.38,44.92
2021-07-14,20:24,HighLight,RH10,27.0,0.0
2021-07-14,20:24,HighLight,MH5,27.0,6.9
2021-07-14,20:24,HighLight,MH6,NA,8.13
2021-07-14,20:25,DARK,FD2,27.56,629.63
2021-07-14,20:25,DARK,FD6,NA,533.89
2021-07-14,20:25,DARK,RD6,NA,571.81
2021-07-14,20:25,DARK,MD1,27.5,484.41
2021-07-14,20:25,DARK,RD3,28.0,628.56
2021-07-14,20:25,DARK,RD10,NA,574.48
2021-07-14,20:25,DARK,MD6,27.5,399.75
2021-07-14,20:25,DARK,MD5,NA,617.65
2021-07-14,20:25,DARK,FD1,NA,355.58
2021-07-14,20:25,HighLight,RH2,26.5,0.23
2021-07-14,20:25,HighLight,RH5,NA,42.24
2021-07-14,20:25,HighLight,FH5,26.5,0.0
2021-07-14,20:25,HighLight,FH2,26.38,0.17
2021-07-14,20:25,HighLight,FH4,NA,1.08
2021-07-14,20:25,HighLight,MH1,26.31,43.72
2021-07-14,20:25,HighLight,RH10,27.0,0.0
2021-07-14,20:25,HighLight,MH5,26.5,6.81
2021-07-14,20:25,HighLight,MH6,NA,8.46
2021-07-14,20:26,DARK,FD2,27.56,630.86
2021-07-14,20:26,DARK,FD6,NA,534.05
2021-07-14,20:26,DARK,RD6,NA,573.34
2021-07-14,20:26,DARK,MD1,27.44,484.99
2021-07-14,20:26,DARK,RD3,28.0,628.44
2021-07-14,20:26,DARK,RD10,NA,574.62
2021-07-14,20:26,DARK,MD6,27.5,400.52
2021-07-14,20:26,DARK,MD5,NA,617.57
2021-07-14,20:26,DARK,FD1,NA,354.83
2021-07-14,20:26,HighLight,RH2,26.44,0.0
2021-07-14,20:26,HighLight,RH5,NA,43.01
2021-07-14,20:26,HighLight,FH5,26.5,0.0
2021-07-14,20:26,HighLight,FH2,26.31,0.0
2021-07-14,20:26,HighLight,FH4,NA,0.78
2021-07-14,20:26,HighLight,MH1,26.25,44.87
2021-07-14,20:26,HighLight,RH10,27.0,0.0
2021-07-14,20:26,HighLight,MH5,26.5,6.81
2021-07-14,20:26,HighLight,MH6,NA,8.2
2021-07-14,20:27,DARK,FD2,27.56,629.88
2021-07-14,20:27,DARK,FD6,NA,533.33
2021-07-14,20:27,DARK,RD6,NA,570.89
2021-07-14,20:27,DARK,MD1,27.44,483.87
2021-07-14,20:27,DARK,RD3,28.0,629.15
2021-07-14,20:27,DARK,RD10,NA,573.64
2021-07-14,20:27,DARK,MD6,27.5,398.0
2021-07-14,20:27,DARK,MD5,NA,617.46
2021-07-14,20:27,DARK,FD1,NA,356.38
2021-07-14,20:27,HighLight,RH2,26.31,0.01
2021-07-14,20:27,HighLight,RH5,NA,40.9
2021-07-14,20:27,HighLight,FH5,26.5,0.0
2021-07-14,20:27,HighLight,FH2,26.25,0.0
2021-07-14,20:27,HighLight,FH4,NA,0.9
2021-07-14,20:27,HighLight,MH1,26.19,42.96
2021-07-14,20:27,HighLight,RH10,27.0,0.0
2021-07-14,20:27,HighLight,MH5,26.5,6.71
2021-07-14,20:27,HighLight,MH6,NA,7.99
2021-07-14,20:28,DARK,FD2,27.56,631.09
2021-07-14,20:28,DARK,FD6,NA,534.43
2021-07-14,20:28,DARK,RD6,NA,573.8
2021-07-14,20:28,DARK,MD1,27.44,485.62
2021-07-14,20:28,DARK,RD3,28.0,630.17
2021-07-14,20:28,DARK,RD10,NA,572.25
2021-07-14,20:28,DARK,MD6,27.5,399.9
2021-07-14,20:28,DARK,MD5,NA,618.61
2021-07-14,20:28,DARK,FD1,NA,357.67
2021-07-14,20:28,HighLight,RH2,26.19,0.0
2021-07-14,20:28,HighLight,RH5,NA,40.33
2021-07-14,20:28,HighLight,FH5,26.5,0.0
2021-07-14,20:28,HighLight,FH2,26.06,0.0
2021-07-14,20:28,HighLight,FH4,NA,0.84
2021-07-14,20:28,HighLight,MH1,26.06,43.09
2021-07-14,20:28,HighLight,RH10,26.5,0.0
2021-07-14,20:28,HighLight,MH5,26.5,6.63
2021-07-14,20:28,HighLight,MH6,NA,8.12
2021-07-14,20:29,DARK,FD2,27.5,631.54
2021-07-14,20:29,DARK,FD6,NA,534.22
2021-07-14,20:29,DARK,RD6,NA,571.82
2021-07-14,20:29,DARK,MD1,27.38,484.59
2021-07-14,20:29,DARK,RD3,28.0,630.66
2021-07-14,20:29,DARK,RD10,NA,574.65
2021-07-14,20:29,DARK,MD6,27.5,398.95
2021-07-14,20:29,DARK,MD5,NA,618.75
2021-07-14,20:29,DARK,FD1,NA,358.66
2021-07-14,20:29,HighLight,RH2,26.06,0.0
2021-07-14,20:29,HighLight,RH5,NA,43.57
2021-07-14,20:29,HighLight,FH5,26.0,0.0
2021-07-14,20:29,HighLight,FH2,26.0,0.0
2021-07-14,20:29,HighLight,FH4,NA,0.52
2021-07-14,20:29,HighLight,MH1,26.0,44.12
2021-07-14,20:29,HighLight,RH10,26.5,0.0
2021-07-14,20:29,HighLight,MH5,26.5,6.89
2021-07-14,20:29,HighLight,MH6,NA,8.07
2021-07-14,20:30,DARK,FD2,27.5,629.21
2021-07-14,20:30,DARK,FD6,NA,532.45
2021-07-14,20:30,DARK,RD6,NA,572.46
2021-07-14,20:30,DARK,MD1,27.31,481.84
2021-07-14,20:30,DARK,RD3,28.0,626.69
2021-07-14,20:30,DARK,RD10,NA,572.7
2021-07-14,20:30,DARK,MD6,27.5,396.72
2021-07-14,20:30,DARK,MD5,NA,616.47
2021-07-14,20:30,DARK,FD1,NA,356.63
2021-07-14,20:30,HighLight,RH2,25.88,0.28
2021-07-14,20:30,HighLight,RH5,NA,40.08
2021-07-14,20:30,HighLight,FH5,26.0,0.0
2021-07-14,20:30,HighLight,FH2,25.81,0.0
2021-07-14,20:30,HighLight,FH4,NA,1.56
2021-07-14,20:30,HighLight,MH1,25.88,42.59
2021-07-14,20:30,HighLight,RH10,26.5,0.0
2021-07-14,20:30,HighLight,MH5,26.5,6.99
2021-07-14,20:30,HighLight,MH6,NA,7.79
2021-07-14,20:31,DARK,FD2,27.44,631.8
2021-07-14,20:31,DARK,FD6,NA,530.92
2021-07-14,20:31,DARK,RD6,NA,573.93
2021-07-14,20:31,DARK,MD1,27.31,484.14
2021-07-14,20:31,DARK,RD3,28.0,629.51
2021-07-14,20:31,DARK,RD10,NA,571.54
2021-07-14,20:31,DARK,MD6,27.0,398.13
2021-07-14,20:31,DARK,MD5,NA,615.84
2021-07-14,20:31,DARK,FD1,NA,357.68
2021-07-14,20:31,HighLight,RH2,25.75,0.01
2021-07-14,20:31,HighLight,RH5,NA,39.87
2021-07-14,20:31,HighLight,FH5,26.0,0.0
2021-07-14,20:31,HighLight,FH2,25.75,0.0
2021-07-14,20:31,HighLight,FH4,NA,0.91
2021-07-14,20:31,HighLight,MH1,25.75,42.23
2021-07-14,20:31,HighLight,RH10,26.5,0.0
2021-07-14,20:31,HighLight,MH5,26.0,6.73
2021-07-14,20:31,HighLight,MH6,NA,7.83
2021-07-14,20:32,DARK,FD2,27.44,629.88
2021-07-14,20:32,DARK,FD6,NA,532.27
2021-07-14,20:32,DARK,RD6,NA,572.73
2021-07-14,20:32,DARK,MD1,27.25,482.6
2021-07-14,20:32,DARK,RD3,28.0,627.49
2021-07-14,20:32,DARK,RD10,NA,572.6
2021-07-14,20:32,DARK,MD6,27.0,396.18
2021-07-14,20:32,DARK,MD5,NA,616.56
2021-07-14,20:32,DARK,FD1,NA,357.18
2021-07-14,20:32,HighLight,RH2,25.62,0.19
2021-07-14,20:32,HighLight,RH5,NA,42.7
2021-07-14,20:32,HighLight,FH5,26.0,0.0
2021-07-14,20:32,HighLight,FH2,25.56,0.0
2021-07-14,20:32,HighLight,FH4,NA,1.54
2021-07-14,20:32,HighLight,MH1,25.62,42.26
2021-07-14,20:32,HighLight,RH10,26.5,0.27
2021-07-14,20:32,HighLight,MH5,26.0,6.74
2021-07-14,20:32,HighLight,MH6,NA,8.19
2021-07-14,20:33,DARK,FD2,27.38,629.66
2021-07-14,20:33,DARK,FD6,NA,533.6
2021-07-14,20:33,DARK,RD6,NA,572.26
2021-07-14,20:33,DARK,MD1,27.19,482.3
2021-07-14,20:33,DARK,RD3,28.0,628.42
2021-07-14,20:33,DARK,RD10,NA,573.88
2021-07-14,20:33,DARK,MD6,27.0,395.79
2021-07-14,20:33,DARK,MD5,NA,618.44
2021-07-14,20:33,DARK,FD1,NA,357.42
2021-07-14,20:33,HighLight,RH2,25.56,0.13
2021-07-14,20:33,HighLight,RH5,NA,37.81
2021-07-14,20:33,HighLight,FH5,25.5,0.0
2021-07-14,20:33,HighLight,FH2,25.56,0.01
2021-07-14,20:33,HighLight,FH4,NA,0.88
2021-07-14,20:33,HighLight,MH1,25.62,43.73
2021-07-14,20:33,HighLight,RH10,26.5,0.01
2021-07-14,20:33,HighLight,MH5,26.0,6.56
2021-07-14,20:33,HighLight,MH6,NA,8.03
2021-07-14,20:34,DARK,FD2,27.38,630.09
2021-07-14,20:34,DARK,FD6,NA,531.81
2021-07-14,20:34,DARK,RD6,NA,571.65
2021-07-14,20:34,DARK,MD1,27.19,482.33
2021-07-14,20:34,DARK,RD3,28.0,627.75
2021-07-14,20:34,DARK,RD10,NA,572.59
2021-07-14,20:34,DARK,MD6,27.0,395.94
2021-07-14,20:34,DARK,MD5,NA,616.48
2021-07-14,20:34,DARK,FD1,NA,355.21
2021-07-14,20:34,HighLight,RH2,25.38,0.05
2021-07-14,20:34,HighLight,RH5,NA,41.86
2021-07-14,20:34,HighLight,FH5,25.5,0.0
2021-07-14,20:34,HighLight,FH2,25.31,0.0
2021-07-14,20:34,HighLight,FH4,NA,0.55
2021-07-14,20:34,HighLight,MH1,25.44,43.89
2021-07-14,20:34,HighLight,RH10,26.0,0.0
2021-07-14,20:34,HighLight,MH5,26.0,6.7
2021-07-14,20:34,HighLight,MH6,NA,8.17
2021-07-14,20:35,DARK,FD2,27.31,629.69
2021-07-14,20:35,DARK,FD6,NA,531.63
2021-07-14,20:35,DARK,RD6,NA,570.24
2021-07-14,20:35,DARK,MD1,27.12,481.62
2021-07-14,20:35,DARK,RD3,27.5,627.87
2021-07-14,20:35,DARK,RD10,NA,571.95
2021-07-14,20:35,DARK,MD6,27.0,395.69
2021-07-14,20:35,DARK,MD5,NA,616.29
2021-07-14,20:35,DARK,FD1,NA,355.71
2021-07-14,20:35,HighLight,RH2,25.25,0.11
2021-07-14,20:35,HighLight,RH5,NA,39.72
2021-07-14,20:35,HighLight,FH5,25.5,0.0
2021-07-14,20:35,HighLight,FH2,25.25,0.0
2021-07-14,20:35,HighLight,FH4,NA,1.69
2021-07-14,20:35,HighLight,MH1,25.38,41.71
2021-07-14,20:35,HighLight,RH10,26.0,0.0
2021-07-14,20:35,HighLight,MH5,26.0,6.48
2021-07-14,20:35,HighLight,MH6,NA,7.68
2021-07-14,20:36,DARK,FD2,27.31,630.77
2021-07-14,20:36,DARK,FD6,NA,532.82
2021-07-14,20:36,DARK,RD6,NA,574.03
2021-07-14,20:36,DARK,MD1,27.06,483.56
2021-07-14,20:36,DARK,RD3,27.5,628.87
2021-07-14,20:36,DARK,RD10,NA,573.71
2021-07-14,20:36,DARK,MD6,27.0,397.98
2021-07-14,20:36,DARK,MD5,NA,617.92
2021-07-14,20:36,DARK,FD1,NA,356.55
2021-07-14,20:36,HighLight,RH2,25.19,0.08
2021-07-14,20:36,HighLight,RH5,NA,39.66
2021-07-14,20:36,HighLight,FH5,25.5,0.0
2021-07-14,20:36,HighLight,FH2,25.12,0.0
2021-07-14,20:36,HighLight,FH4,NA,1.55
2021-07-14,20:36,HighLight,MH1,25.25,40.99
2021-07-14,20:36,HighLight,RH10,26.0,0.0
2021-07-14,20:36,HighLight,MH5,25.5,6.47
2021-07-14,20:36,HighLight,MH6,NA,7.53
2021-07-14,20:37,DARK,FD2,27.25,630.43
2021-07-14,20:37,DARK,FD6,NA,532.07
2021-07-14,20:37,DARK,RD6,NA,571.94
2021-07-14,20:37,DARK,MD1,27.0,481.55
2021-07-14,20:37,DARK,RD3,27.5,628.31
2021-07-14,20:37,DARK,RD10,NA,573.29
2021-07-14,20:37,DARK,MD6,27.0,397.45
2021-07-14,20:37,DARK,MD5,NA,618.23
2021-07-14,20:37,DARK,FD1,NA,356.29
2021-07-14,20:37,HighLight,RH2,25.0,0.0
2021-07-14,20:37,HighLight,RH5,NA,39.7
2021-07-14,20:37,HighLight,FH5,25.5,0.0
2021-07-14,20:37,HighLight,FH2,25.0,0.01
2021-07-14,20:37,HighLight,FH4,NA,0.91
2021-07-14,20:37,HighLight,MH1,25.12,41.6
2021-07-14,20:37,HighLight,RH10,26.0,0.0
2021-07-14,20:37,HighLight,MH5,25.5,6.24
2021-07-14,20:37,HighLight,MH6,NA,7.56
2021-07-14,20:38,DARK,FD2,27.19,628.54
2021-07-14,20:38,DARK,FD6,NA,532.18
2021-07-14,20:38,DARK,RD6,NA,572.12
2021-07-14,20:38,DARK,MD1,27.0,480.91
2021-07-14,20:38,DARK,RD3,27.5,627.95
2021-07-14,20:38,DARK,RD10,NA,572.99
2021-07-14,20:38,DARK,MD6,27.0,395.27
2021-07-14,20:38,DARK,MD5,NA,617.87
2021-07-14,20:38,DARK,FD1,NA,354.61
2021-07-14,20:38,HighLight,RH2,24.94,0.14
2021-07-14,20:38,HighLight,RH5,NA,41.17
2021-07-14,20:38,HighLight,FH5,25.0,0.0
2021-07-14,20:38,HighLight,FH2,24.94,0.0
2021-07-14,20:38,HighLight,FH4,NA,1.14
2021-07-14,20:38,HighLight,MH1,25.06,43.39
2021-07-14,20:38,HighLight,RH10,26.0,0.0
2021-07-14,20:38,HighLight,MH5,25.5,6.3
2021-07-14,20:38,HighLight,MH6,NA,7.97
2021-07-14,20:39,DARK,FD2,27.19,629.21
2021-07-14,20:39,DARK,FD6,NA,530.56
2021-07-14,20:39,DARK,RD6,NA,569.9
2021-07-14,20:39,DARK,MD1,26.94,480.55
2021-07-14,20:39,DARK,RD3,27.5,628.08
2021-07-14,20:39,DARK,RD10,NA,570.85
2021-07-14,20:39,DARK,MD6,26.5,393.8
